Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
0.22,1000,16.653371810913086,-0.03611351549625397,0.1283473535461779,0.2056213766336441,7.198703920015902e-15,-0.6014118194580078,1.5500696317308796e-16,-2.5773846744320912e-14,1019.7162129779283,-213.41008896360498
0.23,1000,16.65336799621582,-0.037898026406764984,0.12835564391398685,0.20563414692878723,7.00766759582901e-15,-0.631129801273346,1.5090281061095505e-16,-2.3909948096909864e-14,1019.7162129779283,-203.37440423543936
0.24,1000,16.653362274169922,-0.036899760365486145,0.1283647608873838,0.20562824606895447,6.816631271642118e-15,-0.6145050525665283,1.4678484082387007e-16,-2.3886678513662012e-14,1019.7162129779283,-208.8913036452883
0.25,1000,16.653366088867188,-0.03350713476538658,0.12836620744716276,0.20562312006950378,6.625594947455226e-15,-0.5580065846443176,1.4266762542550373e-16,-2.5567371875515835e-14,1019.7162129779283,-230.0442622015742
0.26,1000,16.65337562561035,-0.03391105681657791,0.12837874024659243,0.20563004910945892,6.434558623268334e-15,-0.5647335648536682,1.3855874800771192e-16,-2.453524105346279e-14,1019.7162129779283,-227.3262128447627
0.27,1000,16.653385162353516,-0.031045876443386078,0.12838660515564285,0.20563237369060516,6.243522299081442e-15,-0.5170189142227173,1.344465883372495e-16,-2.6004192060370798e-14,1019.7162129779283,-248.32090074287774
0.28,1000,16.653385162353516,-0.028791964054107666,0.12839895561560458,0.20563511550426483,6.052485469358998e-15,-0.4794836640357971,1.303345742505749e-16,-2.71822772471476e-14,1019.7162129779283,-267.7858820646318
0.29,1000,16.65338897705078,-0.02715039812028408,0.1283863741923168,0.20561383664608002,5.861449650707658e-15,-0.45214614272117615,1.2620773708732334e-16,-2.7913041687501448e-14,1019.7162129779283,-283.9488414935891
0.3,1000,16.65338897705078,-0.025784887373447418,0.12839200240389384,0.20560871064662933,5.670413326520766e-15,-0.42940574884414673,1.2209132901723485e-16,-2.8432624932237037e-14,1019.7162129779283,-298.99926273690033
0.31,1000,16.653390884399414,-0.02372085303068161,0.1283879544677056,0.20561425387859344,5.479377002333874e-15,-0.3950326442718506,1.1798126045936097e-16,-2.98662043726633e-14,1019.7162129779283,-325.0059277462128
0.32,1000,16.65338897705078,-0.0225834921002388,0.12838909712837135,0.2056158483028412,5.288340678146982e-15,-0.37609168887138367,1.1386876991665353e-16,-3.0276864474337905e-14,1019.7162129779283,-341.37711884755623
0.33,1000,16.65338897705078,-0.02036236599087715,0.12841303222252945,0.2056174874305725,5.097303848424538e-15,-0.3391023874282837,1.0975623305183179e-16,-3.2366693278561276e-14,1019.7162129779283,-378.6851354558554
0.34,1000,16.653396606445312,-0.017132380977272987,0.12842789896714873,0.2056175321340561,4.906267524237646e-15,-0.28531232476234436,1.056428226842832e-16,-3.702707914226628e-14,1019.7162129779283,-450.1309417470832
0.35,1000,16.653400421142578,-0.01458907313644886,0.12843684575704226,0.20562466979026794,4.715231200050754e-15,-0.2429576814174652,1.0153290632764202e-16,-4.1790366274172875e-14,1019.7162129779283,-528.6387313196504
